State         Time      Voltage         mAh_exp         csa_NJc    Cycle_Number         fail_id     Theta_Alpha Theta_Beta_edge         csb_NJc      Theta_Beta
  CDR        hours        Volts             mAh         mol/cm3               ,               .               ,               ,            conc
   D       0.27549      2.43932     2.75308E+00     1.12811E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     0.00000E+00
   D       0.27828      2.43469     2.78097E+00     1.13779E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     0.00000E+00
   D       0.28107      2.43002     2.80887E+00     1.14754E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     0.00000E+00
   D       0.28386      2.42531     2.83676E+00     1.15736E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     0.00000E+00
   D       0.28665      2.42058     2.86465E+00     1.16726E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     3.53533E-07
   D       0.28944      2.41582     2.89255E+00     1.17723E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     5.96345E-06
   D       0.29223      2.41106     2.92044E+00     1.18728E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     2.21984E-05
   D       0.29503      2.40630     2.94834E+00     1.19739E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     5.38809E-05
   D       0.29782      2.40154     2.97623E+00     1.20756E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     1.06005E-04
   D       0.30061      2.39678     3.00412E+00     1.21780E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     1.83462E-04
   D       0.30340      2.39202     3.03202E+00     1.22809E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     2.91065E-04
   D       0.30619      2.38727     3.05991E+00     1.23842E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     4.33765E-04
   D       0.30898      2.38251     3.08781E+00     1.24881E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     6.16292E-04
   D       0.31177      2.37775     3.11570E+00     1.25924E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     8.43390E-04
   D       0.31456      2.37298     3.14360E+00     1.26971E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     1.11982E-03
   D       0.31736      2.36820     3.17149E+00     1.28022E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     1.45013E-03
   D       0.32015      2.36340     3.19938E+00     1.29077E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     1.83901E-03
   D       0.32294      2.35858     3.22728E+00     1.30136E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     2.29094E-03
   D       0.32573      2.35372     3.25517E+00     1.31199E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     2.81041E-03
   D       0.32852      2.34883     3.28307E+00     1.32265E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     3.40198E-03
   D       0.33131      2.34389     3.31096E+00     1.33334E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     4.06998E-03
   D       0.33410      2.33890     3.33885E+00     1.34407E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     4.81896E-03
   D       0.33689      2.33386     3.36675E+00     1.35483E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     5.65331E-03
   D       0.33969      2.32876     3.39464E+00     1.36561E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     6.57755E-03
   D       0.34248      2.32360     3.42254E+00     1.37643E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     7.59626E-03
   D       0.34527      2.31836     3.45043E+00     1.38728E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     8.71417E-03
   D       0.34806      2.31306     3.47832E+00     1.39815E+00     1.00000E+00     0.00000E+00     1.00000E+00     0.00000E+00     2.90000E+00     9.93627E-03
   D       0.35085      2.30767     3.50622E+00     1.40903E+00     1.00000E+00     0.00000E+00     9.99941E-01     5.88468E-05     2.90315E+00     1.12698E-02
